doc_id	adu_id	adu_token_index	char_offset	char_end	token_text	boundary_probability	predicted_boundary
micro_k014	a1	10	57	63	▁werden	0.01657681	false
micro_k014	a2	1	65	69	▁denn	0.99669623	true
micro_k014	a2	2	70	73	▁wie	0.27578396	false
micro_k014	a2	3	74	77	▁der	0.00313703	false
micro_k014	a2	4	78	84	▁jüngst	0.00009406	false
micro_k014	a2	6	86	87	▁N	0.00031396	false
micro_k014	a2	13	103	110	▁gezeigt	0.00107373	false
micro_k014	a2	14	111	114	▁hat	0.00041338	false
micro_k014	a2	16	116	119	▁ist	0.86252105	true
micro_k014	a2	17	120	123	▁die	0.00208828	false
micro_k014	a2	18	124	130	▁Landes	0.00025568	false
micro_k014	a2	21	140	145	▁verme	0.00781155	false
micro_k014	a2	24	153	158	▁nicht	0.00091240	false
micro_k014	a2	25	159	164	▁immer	0.00116574	false
micro_k014	a2	26	165	168	▁mit	0.00302996	false
micro_k014	a2	27	169	172	▁den	0.00058838	false
micro_k014	a2	28	173	182	▁Tätigkeit	0.00009335	false
micro_k014	a2	32	193	199	▁seiner	0.00026396	false
micro_k014	a2	33	200	211	▁Nachrichten	0.00018057	false
micro_k014	a2	35	219	227	▁vertraut	0.00105423	false
micro_k014	a3	1	229	238	▁Kontrolle	0.92522293	true
micro_k014	a3	3	240	247	▁könnten	0.00215071	false
micro_k014	a3	4	248	252	▁dazu	0.00045689	false
micro_k014	a3	5	253	262	▁beitragen	0.00006896	false
micro_k014	a3	7	264	268	▁dass	0.22354586	false
micro_k014	a3	8	269	272	▁die	0.00138761	false
micro_k014	a3	9	273	282	▁einzelnen	0.00006895	false
micro_k014	a3	10	283	289	▁Dienst	0.00009383	false
micro_k014	a3	12	291	293	▁in	0.00124852	false
micro_k014	a3	13	294	299	▁ihren	0.00024467	false
micro_k014	a3	14	300	306	▁bisher	0.00012266	false
micro_k014	a3	15	307	311	▁sehr	0.00005362	false
micro_k014	a3	16	312	314	▁un	0.00022651	false
micro_k014	a3	20	329	337	▁Handlung	0.00007170	false
micro_k014	a3	24	350	353	▁ein	0.00032138	false
micro_k014	a3	28	364	370	▁werden	0.00050108	false
micro_k014	a4	1	372	374	▁Es	0.99827862	true
micro_k014	a4	2	375	381	▁bleibt	0.00033724	false
micro_k014	a4	3	382	388	▁jedoch	0.00089715	false
micro_k014	a4	4	389	392	▁fra	0.00014914	false
micro_k014	a4	8	401	403	▁ob	0.07137106	false
micro_k014	a4	9	404	407	▁die	0.00157576	false
micro_k014	a4	10	408	419	▁tatsächlich	0.00007446	false
micro_k014	a4	12	421	433	▁Durchführung	0.00013118	false
micro_k014	a4	13	434	437	▁der	0.00045271	false
micro_k014	a4	16	445	454	▁Kontrolle	0.00022774	false
micro_k014	a4	18	456	460	▁auch	0.00166562	false
micro_k014	a4	19	461	473	▁gleichzeitig	0.00066757	false
micro_k014	a4	20	474	477	▁zur	0.00151534	false
micro_k014	a4	21	478	485	▁stärker	0.00032952	false
micro_k014	a4	23	488	491	▁Ein	0.00013014	false
micro_k014	a4	25	499	502	▁von	0.00035496	false
micro_k014	a4	26	503	509	▁Gesetz	0.00061469	false
micro_k014	a4	28	512	517	▁führt	0.00021758	false
micro_k014	a5	1	519	523	▁denn	0.98526126	true
micro_k014	a5	2	524	529	▁jetzt	0.01614120	false
micro_k014	a5	5	537	542	▁liegt	0.03377406	false
micro_k014	a5	6	543	548	▁diese	0.00937935	false
micro_k014	a5	7	549	561	▁Entscheidung	0.00306114	false
micro_k014	a5	8	562	564	▁in	0.00447778	false
micro_k014	a5	9	565	568	▁den	0.00595766	false
micro_k014	a5	10	569	574	▁Hände	0.00040034	false
micro_k014	a5	12	576	579	▁des	0.00708466	false
micro_k014	a5	13	580	590	▁jeweiligen	0.00108756	false
micro_k014	a5	14	591	600	▁Regierung	0.00095525	false
micro_k015	a1	1	0	3	▁Der	0.99200094	true
micro_k015	a1	2	4	7	▁BER	0.00187196	false
micro_k015	a1	3	8	14	▁sollte	0.04327328	false
micro_k015	a1	4	15	18	▁von	0.00964171	false
micro_k015	a1	5	19	24	▁Grund	0.00047161	false
micro_k015	a1	6	25	28	▁auf	0.00077616	false
micro_k015	a1	7	29	31	▁an	0.00379022	false
micro_k015	a1	8	32	35	▁neu	0.00516000	false
micro_k015	a1	9	36	39	▁kon	0.00148292	false
micro_k015	a1	12	47	53	▁werden	0.00126149	false
micro_k015	a2	1	55	59	▁auch	0.73567355	true
micro_k015	a2	2	60	64	▁wenn	0.10988715	false
micro_k015	a2	3	65	72	▁bereits	0.00755708	false
micro_k015	a2	4	73	79	▁einige	0.00106345	false
micro_k015	a2	5	80	90	▁Milliarden	0.00033356	false
micro_k015	a2	6	91	95	▁Euro	0.00156643	false
micro_k015	a2	7	96	98	▁in	0.01767814	false
micro_k015	a2	8	99	102	▁das	0.00581259	false
micro_k015	a2	9	103	111	▁bestehen	0.00017810	false
micro_k015	a2	11	114	123	▁Flughafen	0.00025829	false
micro_k015	a2	16	136	143	▁investi	0.00115979	false
micro_k015	a2	18	147	153	▁wurden	0.00901672	false
micro_k015	a3	1	154	157	▁und	0.89687777	true
micro_k015	a3	2	158	162	▁sich	0.00926665	false
micro_k015	a3	3	163	166	▁auf	0.00626116	false
micro_k015	a3	4	167	172	▁diese	0.00060294	false
micro_k015	a3	5	173	178	▁Weise	0.00171697	false
micro_k015	a3	6	179	182	▁der	0.00828929	false
micro_k015	a3	7	183	186	▁Fer	0.00018425	false
micro_k015	a3	12	205	208	▁auf	0.00737938	false
micro_k015	a3	13	209	211	▁un	0.00037164	false
micro_k015	a3	17	221	225	▁Zeit	0.00013642	false
micro_k015	a3	18	226	232	▁hinaus	0.00698313	false
micro_k015	a3	22	239	244	▁würde	0.00748298	false
micro_k015	a4	1	246	248	▁So	0.99983358	true
micro_k015	a4	3	253	256	▁die	0.00012672	false
micro_k015	a4	4	257	260	▁nur	0.00039411	false
micro_k015	a4	5	261	264	▁sch	0.00038305	false
micro_k015	a4	9	272	275	▁var	0.00198248	false
micro_k015	a4	13	286	289	▁Bau	0.00012319	false
micro_k015	a4	16	300	303	▁als	0.35807338	false
micro_k015	a4	17	304	308	▁auch	0.00006116	false
micro_k015	a4	18	309	312	▁die	0.00018557	false
micro_k015	a4	19	313	317	▁sich	0.00011606	false
micro_k015	a4	20	318	320	▁an	0.00030476	false
micro_k015	a4	24	330	341	▁Sicherheits	0.00008726	false
micro_k015	a4	27	348	354	▁zeigen	0.00408951	false
micro_k015	a4	28	355	363	▁deutlich	0.00470174	false
micro_k015	a4	30	365	367	▁De	0.00021694	false
micro_k015	a4	33	374	376	▁in	0.00034627	false
micro_k015	a4	34	377	380	▁der	0.00017047	false
micro_k015	a4	35	381	387	▁Gesamt	0.00008531	false
micro_k016	a1	1	0	5	▁Trotz	0.68979108	true
micro_k016	a1	2	6	9	▁der	0.00007340	false
micro_k016	a1	3	10	15	▁stark	0.00007370	false
micro_k016	a1	6	19	23	▁zeit	0.07771517	false
micro_k016	a1	8	29	31	▁zu	0.00054322	false
micro_k016	a1	9	32	34	▁es	0.00026324	false
micro_k016	a1	12	43	44	▁d	0.00034662	false
micro_k016	a1	15	53	55	▁Au	0.00012337	false
micro_k016	a1	18	74	76	▁in	0.00021006	false
micro_k016	a1	19	77	79	▁Ki	0.00040269	false
micro_k016	a2	1	83	89	▁sollte	0.78253794	true
micro_k016	a2	2	90	94	▁sich	0.00293038	false
micro_k016	a2	3	95	98	▁die	0.00373576	false
micro_k016	a2	4	99	101	▁EU	0.00126931	false
micro_k016	a2	5	102	107	▁nicht	0.00251459	false
micro_k016	a2	6	108	110	▁in	0.01499644	false
micro_k016	a2	7	111	114	▁das	0.00368063	false
micro_k016	a2	8	115	119	▁dort	0.00050137	false
micro_k016	a2	10	123	133	▁politische	0.00013824	false
micro_k016	a2	11	134	139	▁Gesch	0.00007739	false
micro_k016	a2	14	144	147	▁ein	0.00348909	false
micro_k016	a3	1	156	162	▁Obwohl	0.98682445	true
micro_k016	a3	2	163	166	▁die	0.00660177	false
micro_k016	a3	3	167	174	▁Ukraine	0.00149529	false
micro_k016	a3	4	175	179	▁zwar	0.00464908	false
micro_k016	a3	5	180	183	▁ein	0.00627035	false
micro_k016	a3	6	184	195	▁europäische	0.00179272	false
micro_k016	a3	8	197	201	▁Land	0.00044906	false
micro_k016	a3	9	202	205	▁ist	0.00859459	false
micro_k016	a4	1	206	209	▁und	0.98222166	true
micro_k016	a4	2	210	213	▁die	0.01197891	false
micro_k016	a4	3	214	220	▁ukrain	0.00090785	false
micro_k016	a4	5	226	228	▁Op	0.00060690	false
micro_k016	a4	7	237	240	▁vor	0.00680735	false
micro_k016	a4	8	241	246	▁allem	0.00028919	false
micro_k016	a4	9	247	249	▁an	0.01221752	false
micro_k016	a4	10	250	253	▁der	0.00244590	false
micro_k016	a4	11	254	259	▁Durch	0.00036833	false
micro_k016	a4	13	267	272	▁einer	0.00181979	false
micro_k016	a4	14	273	277	▁trag	0.00038041	false
micro_k016	a4	17	285	295	▁Demokratie	0.00008152	false
micro_k016	a4	18	296	308	▁interessiert	0.00447697	false
micro_k016	a4	19	309	312	▁ist	0.00415227	false
micro_k016	a5	1	314	319	▁steht	0.99195886	true
micro_k016	a5	2	320	327	▁möglich	0.00086183	false
micro_k016	a5	4	330	335	▁Unter	0.00011652	false
micro_k016	a5	8	344	349	▁durch	0.00551412	false
micro_k016	a5	9	350	353	▁das	0.00235313	false
micro_k016	a5	10	354	357	▁Ein	0.00289912	false
micro_k016	a5	13	365	373	▁Russland	0.00027921	false
micro_k016	a5	15	375	377	▁in	0.00503440	false
micro_k016	a5	16	378	381	▁die	0.00328930	false
micro_k016	a5	17	382	386	▁dort	0.00010142	false
micro_k016	a5	19	390	397	▁Politik	0.00012811	false
micro_k016	a5	20	398	401	▁ein	0.01238673	false
micro_k016	a5	21	402	410	▁deutlich	0.00177984	false
micro_k016	a5	22	411	412	▁	0.00009192	false
micro_k016	a5	23	411	418	mächtig	0.00142062	false
micro_k016	a5	25	423	429	▁Gegner	0.00022630	false
micro_k016	a5	26	430	439	▁gegenüber	0.00198540	false
micro_k017	a1	1	0	3	▁Die	0.83476186	true
micro_k017	a1	2	4	13	▁Umsetzung	0.00117145	false
micro_k017	a1	3	14	19	▁einer	0.00406345	false
micro_k017	a1	4	20	24	▁Rent	0.00173618	false
micro_k017	a1	6	26	28	▁ab	0.01019260	false
micro_k017	a1	7	29	31	▁63	0.00062633	false
micro_k017	a1	8	32	38	▁Jahren	0.00018443	false
micro_k017	a1	9	39	42	▁ist	0.01747953	false
micro_k017	a1	10	43	44	▁	0.00112107	false
micro_k017	a1	11	43	59	gesellschaftlich	0.00896607	false
micro_k017	a1	12	60	65	▁nicht	0.00112864	false
micro_k017	a1	13	66	70	▁mehr	0.00146632	false
micro_k017	a1	14	71	75	▁trag	0.00111104	false
micro_k017	a2	1	82	84	▁da	0.47244483	false
micro_k017	a2	2	85	88	▁die	0.00796758	false
micro_k017	a2	3	89	100	▁Bevölkerung	0.00014290	false
micro_k017	a2	4	101	103	▁in	0.00686339	false
micro_k017	a2	5	104	115	▁Deutschland	0.00082295	false
micro_k017	a2	6	116	120	▁demo	0.00494999	false
micro_k017	a2	9	130	140	▁betrachtet	0.00078309	false
micro_k017	a2	10	141	145	▁über	0.00685541	false
micro_k017	a3	1	152	155	▁und	0.84478146	true
micro_k017	a3	2	156	158	▁es	0.00500287	false
micro_k017	a3	3	159	162	▁ste	0.00388975	false
micro_k017	a3	5	166	169	▁sin	0.00074410	false
micro_k017	a3	7	175	181	▁Geburt	0.00078652	false
micro_k017	a3	10	189	191	▁zu	0.00311030	false
micro_k017	a3	11	192	195	▁ver	0.00666844	false
micro_k017	a3	13	204	208	▁gibt	0.00700112	false
micro_k017	a4	1	210	211	▁Z	0.99982697	true
micro_k017	a4	3	215	221	▁steigt	0.00427192	false
micro_k017	a4	4	222	231	▁zunehmend	0.00129353	false
micro_k017	a4	5	232	235	▁die	0.00172537	false
micro_k017	a4	6	236	242	▁Anzahl	0.00016674	false
micro_k017	a4	7	243	245	▁an	0.00105548	false
micro_k017	a4	8	246	248	▁Zu	0.00999608	false
micro_k017	a4	12	260	264	▁nach	0.01886784	false
micro_k017	a4	13	265	276	▁Deutschland	0.00264529	false
micro_k017	a5	1	278	282	▁doch	0.96394187	true
micro_k017	a5	2	283	287	▁ohne	0.04030446	false
micro_k017	a5	3	288	296	▁genügend	0.00021201	false
micro_k017	a5	4	297	300	▁gut	0.00022203	false
micro_k017	a5	5	301	306	▁ausge	0.00022706	false
micro_k017	a5	8	314	323	▁Nachwuchs	0.00062959	false
micro_k017	a5	12	337	341	▁gibt	0.19383666	false
micro_k017	a5	13	342	344	▁es	0.00082528	false
micro_k017	a5	14	345	349	▁kaum	0.00761729	false
micro_k017	a5	15	350	354	▁eine	0.00097002	false
micro_k017	a5	16	355	366	▁Möglichkeit	0.00030952	false
micro_k017	a5	17	367	370	▁zur	0.00162988	false
micro_k017	a5	18	371	382	▁ausreichend	0.00025048	false
micro_k017	a5	20	385	389	▁Rent	0.00082203	false
micro_k018	a1	1	0	6	▁Unsere	0.99949563	true
micro_k018	a1	2	7	19	▁Gesellschaft	0.00062654	false
micro_k018	a1	3	20	23	▁dro	0.02239122	false
micro_k018	a1	5	26	28	▁am	0.00794931	false
micro_k018	a1	6	29	30	"▁"""	0.01386872	false
micro_k018	a1	9	38	43	▁Feier	0.00173918	false
micro_k018	a1	12	50	52	▁zu	0.01981091	false
micro_k018	a1	13	53	57	▁über	0.01101206	false
micro_k018	a2	1	65	71	▁Obwohl	0.99100834	true
micro_k018	a2	2	72	81	▁Politiker	0.01439071	false
micro_k018	a2	3	82	85	▁den	0.00415308	false
micro_k018	a2	4	86	92	▁christ	0.00268865	false
micro_k018	a2	6	99	108	▁Charakter	0.00051187	false
micro_k018	a2	7	109	116	▁unseres	0.00081375	false
micro_k018	a2	8	117	123	▁Landes	0.00025490	false
micro_k018	a2	9	124	129	▁beton	0.01639766	false
micro_k018	a3	1	133	138	▁wurde	0.85005683	true
micro_k018	a3	2	139	141	▁in	0.00911601	false
micro_k018	a3	3	142	145	▁den	0.00652186	false
micro_k018	a3	4	146	153	▁letzten	0.00014587	false
micro_k018	a3	5	154	156	▁20	0.00050176	false
micro_k018	a3	6	157	163	▁Jahren	0.00014800	false
micro_k018	a3	7	164	167	▁der	0.01452000	false
micro_k018	a3	8	168	172	▁frei	0.00163638	false
micro_k018	a3	10	174	181	▁Sonntag	0.00085156	false
micro_k018	a3	11	182	187	▁immer	0.01027499	false
micro_k018	a3	12	188	192	▁mehr	0.00228355	false
micro_k018	a3	13	193	196	▁dem	0.00346647	false
micro_k018	a3	14	197	204	▁Verkauf	0.00092465	false
micro_k018	a3	15	205	208	▁geo	0.00104910	false
micro_k018	a4	1	215	220	▁Dabei	0.99980468	true
micro_k018	a4	2	221	224	▁hat	0.02145901	false
micro_k018	a4	3	225	228	▁ein	0.00218377	false
micro_k018	a4	4	229	233	▁frei	0.00163862	false
micro_k018	a4	6	236	239	▁Tag	0.00079395	false
micro_k018	a4	7	240	242	▁in	0.00053876	false
micro_k018	a4	8	243	246	▁der	0.00061131	false
micro_k018	a4	9	247	252	▁Woche	0.00059370	false
micro_k018	a4	10	253	258	▁nicht	0.00395254	false
micro_k018	a4	11	259	262	▁nur	0.00177795	false
micro_k018	a4	12	263	266	▁den	0.00354895	false
micro_k018	a4	13	267	272	▁Grund	0.00152139	false
micro_k018	a4	15	274	278	▁Zeit	0.01035668	false
micro_k018	a4	16	279	282	▁für	0.00154669	false
micro_k018	a4	17	283	286	▁den	0.00322549	false
micro_k018	a4	18	287	290	▁Kir	0.00114090	false
micro_k018	a4	21	297	299	▁zu	0.00317208	false
micro_k018	a4	22	300	308	▁gewinnen	0.00180919	false
micro_k018	a5	1	310	314	▁Viel	0.99978882	true
micro_k018	a5	3	319	323	▁soll	0.02924278	false
micro_k018	a5	4	324	327	▁den	0.00514442	false
micro_k018	a5	5	328	336	▁Menschen	0.00015923	false
micro_k018	a5	6	337	340	▁die	0.00377097	false
micro_k018	a5	7	341	352	▁Möglichkeit	0.00018896	false
micro_k018	a5	8	353	358	▁eines	0.00073663	false
micro_k018	a5	9	359	365	▁mental	0.00402458	false
micro_k018	a5	11	368	373	▁Break	0.00066734	false
micro_k018	a5	13	375	382	▁gegeben	0.00049369	false
micro_k018	a5	14	383	389	▁werden	0.00190715	false
micro_k018	a6	1	391	398	▁Deshalb	0.99982649	true
micro_k018	a6	2	399	405	▁sollte	0.04101793	false
micro_k018	a6	3	406	408	▁es	0.00045093	false
micro_k018	a6	4	409	414	▁einen	0.00098484	false
micro_k018	a6	5	415	418	▁Tag	0.00036274	false
micro_k018	a6	6	419	421	▁in	0.00010650	false
micro_k018	a6	7	422	425	▁der	0.00029878	false
micro_k018	a6	8	426	431	▁Woche	0.00008270	false
micro_k018	a6	9	432	437	▁geben	0.00040293	false
micro_k018	a6	11	439	441	▁an	0.48838189	false
micro_k018	a6	12	442	447	▁denen	0.00409978	false
micro_k018	a6	13	448	451	▁die	0.00147190	false
micro_k018	a6	14	452	457	▁Super	0.00027697	false
micro_k018	a6	17	464	467	▁und	0.00213819	false
micro_k018	a6	18	468	475	▁Einkauf	0.00009598	false
micro_k018	a6	21	484	495	▁geschlossen	0.00067441	false
micro_k018	a6	22	496	503	▁bleiben	0.00114248	false
micro_k019	a1	1	0	3	▁Der	0.95385814	true
micro_k019	a1	2	4	6	▁Ge	0.00022322	false
micro_k019	a1	5	12	14	▁an	0.00781267	false
micro_k019	a1	6	15	19	▁eine	0.00115548	false
micro_k019	a1	7	20	27	▁Fernseh	0.00018871	false
micro_k019	a1	9	38	41	▁mit	0.00465519	false
micro_k019	a1	10	42	45	▁nur	0.00030756	false
micro_k019	a1	11	46	50	▁noch	0.00013605	false
micro_k019	a1	12	51	57	▁privat	0.00128032	false
micro_k019	a1	14	60	63	▁Kan	0.00025665	false
micro_k019	a1	17	68	73	▁macht	0.00227204	false
micro_k019	a1	18	74	77	▁mir	0.00021779	false
micro_k019	a1	19	78	83	▁Angst	0.00041359	false
micro_k019	a2	1	85	86	▁Z	0.99987507	true
micro_k019	a2	3	90	94	▁sind	0.00340928	false
micro_k019	a2	4	95	99	▁Tras	0.00261976	false
micro_k019	a2	6	101	104	▁und	0.00039498	false
micro_k019	a2	7	105	108	▁Kra	0.00067416	false
micro_k019	a2	9	113	118	▁genau	0.00396642	false
micro_k019	a2	10	119	122	▁das	0.00056050	false
micro_k019	a2	12	124	127	▁was	0.12770325	false
micro_k019	a2	13	128	132	▁eine	0.00134429	false
micro_k019	a2	14	133	141	▁Mehrheit	0.00009368	false
micro_k019	a2	15	142	145	▁der	0.00193396	false
micro_k019	a2	16	146	154	▁Menschen	0.00007596	false
micro_k019	a2	17	155	160	▁sehen	0.00295468	false
micro_k019	a2	18	161	165	▁will	0.00116836	false
micro_k019	a3	1	167	174	▁Deshalb	0.99982315	true
micro_k019	a3	2	175	179	▁aber	0.01088956	false
micro_k019	a3	3	180	187	▁Fernseh	0.02087644	false
micro_k019	a3	5	190	193	▁nur	0.00447539	false
micro_k019	a3	6	194	198	▁noch	0.00286687	false
micro_k019	a3	7	199	201	▁an	0.03323267	false
micro_k019	a3	8	202	205	▁Ein	0.00249567	false
micro_k019	a3	13	218	224	▁orient	0.00399292	false
micro_k019	a3	15	229	233	▁anzu	0.11339075	false
micro_k019	a3	18	240	244	▁wäre	0.08064748	false
micro_k019	a3	19	245	255	▁gefährlich	0.00401253	false
micro_k019	a4	1	257	260	▁Nur	0.99972445	true
micro_k019	a4	2	261	263	▁in	0.00033128	false
micro_k019	a4	3	264	265	▁	0.00003962	false
micro_k019	a4	4	264	274	öffentlich	0.00012443	false
micro_k019	a4	7	287	294	▁Fernseh	0.00006490	false
micro_k019	a4	10	304	310	▁können	0.01050169	false
micro_k019	a4	11	311	320	▁Zuschauer	0.00023460	false
micro_k019	a4	12	321	334	▁Informationen	0.00309445	false
micro_k019	a4	13	335	343	▁erhalten	0.00045755	false
micro_k019	a4	15	345	348	▁die	0.43915966	false
micro_k019	a4	16	349	354	▁nicht	0.00097865	false
micro_k019	a4	17	355	356	▁	0.00007378	false
micro_k019	a4	18	355	361	gewinn	0.00244465	false
micro_k019	a4	21	372	376	▁sind	0.00069626	false
micro_k019	a5	1	378	381	▁Und	0.99948478	true
micro_k019	a5	2	382	384	▁da	0.19717886	false
micro_k019	a5	3	385	387	▁es	0.00057948	false
micro_k019	a5	4	388	395	▁Aufgabe	0.00090590	false
micro_k019	a5	5	396	399	▁der	0.00100352	false
micro_k019	a5	6	400	412	▁Gesellschaft	0.00019966	false
micro_k019	a5	7	413	416	▁ist	0.00148973	false
micro_k019	a5	9	418	427	▁bestimmte	0.02836662	false
micro_k019	a5	10	428	434	▁Gebiet	0.00013107	false
micro_k019	a5	13	437	440	▁die	0.15263820	false
micro_k019	a5	14	441	446	▁markt	0.00249722	false
micro_k019	a5	17	461	466	▁nicht	0.00112789	false
micro_k019	a5	18	467	475	▁bestehen	0.00079100	false
micro_k019	a5	19	476	483	▁könnten	0.00287672	false
micro_k019	a5	21	485	494	▁gemeinsam	0.17589909	false
micro_k019	a5	22	495	497	▁zu	0.00126908	false
micro_k019	a5	23	498	499	▁	0.00009272	false
micro_k019	a5	24	498	504	finanz	0.00142983	false
micro_k019	a6	1	511	517	▁sollte	0.67863148	true
micro_k019	a6	2	518	522	▁auch	0.02878898	false
micro_k019	a6	3	523	528	▁jeder	0.01552797	false
micro_k019	a6	4	529	535	▁seinen	0.01380369	false
micro_k019	a6	5	536	543	▁Beitrag	0.00137053	false
micro_k019	a6	6	544	551	▁leisten	0.00092742	false
micro_k020	a1	1	0	5	▁Trotz	0.99921429	true
micro_k020	a1	2	6	8	▁To	0.00145268	false
micro_k020	a1	6	18	23	▁gesch	0.00290366	false
micro_k020	a1	9	28	30	▁in	0.00210431	false
micro_k020	a1	10	31	34	▁den	0.00231784	false
micro_k020	a1	11	35	38	▁USA	0.00044997	false
micro_k020	a1	12	39	49	▁signifikan	0.00285878	false
micro_k020	a1	14	51	55	▁mehr	0.00197344	false
micro_k020	a1	15	56	59	▁Mor	0.00107398	false
micro_k020	a1	17	62	65	▁als	0.01172207	false
micro_k020	a1	18	66	68	▁in	0.00185930	false
micro_k020	a1	19	69	80	▁Deutschland	0.00044730	false
micro_k020	a2	1	82	85	▁Die	0.99372596	true
micro_k020	a2	2	86	91	▁Angst	0.00017873	false
micro_k020	a2	3	92	95	▁vor	0.00032386	false
micro_k020	a2	4	96	100	▁Best	0.00043786	false
micro_k020	a2	7	107	110	▁sch	0.00693706	false
micro_k020	a2	10	116	119	▁Mör	0.00293782	false
micro_k020	a2	12	123	127	▁also	0.00875104	false
micro_k020	a2	13	128	133	▁nicht	0.00091432	false
micro_k020	a2	14	134	136	▁ab	0.00269465	false
micro_k020	a3	1	138	139	"▁"""	0.78953952	true
micro_k020	a3	4	144	146	▁um	0.00727639	false
micro_k020	a3	5	147	150	▁Aug	0.00044759	false
micro_k020	a3	8	153	160	▁scheint	0.05029859	false
micro_k020	a3	9	161	167	▁seinen	0.00472026	false
micro_k020	a3	10	168	172	▁Sinn	0.00319037	false
micro_k020	a3	11	173	175	▁zu	0.01046791	false
micro_k020	a3	12	176	179	▁ver	0.00416052	false
micro_k020	a4	1	187	190	▁Der	0.96947283	true
micro_k020	a4	2	191	196	▁Staat	0.01150712	false
micro_k020	a4	3	197	201	▁soll	0.03580487	false
micro_k020	a4	4	202	205	▁Mor	0.01696725	false
micro_k020	a4	6	208	218	▁verhindern	0.00110972	false
micro_k020	a4	7	219	220	▁-	0.49683186	false
micro_k020	a4	8	221	226	▁nicht	0.11020037	false
micro_k020	a4	9	227	229	▁rä	0.01116421	false
micro_k020	a5	1	235	239	▁Eine	0.99981087	true
micro_k020	a5	2	240	246	▁Wieder	0.00021463	false
micro_k020	a5	5	257	260	▁der	0.00353026	false
micro_k020	a5	6	261	263	▁To	0.00151106	false
micro_k020	a5	10	273	275	▁in	0.00210343	false
micro_k020	a5	11	276	287	▁Deutschland	0.00041888	false
micro_k020	a5	12	288	292	▁wäre	0.04634384	false
micro_k020	a5	13	293	296	▁ein	0.00396810	false
micro_k020	a5	14	297	301	▁Rück	0.00017186	false
micro_k020	a5	16	309	311	▁in	0.00351039	false
micro_k020	a5	18	313	319	▁Mittel	0.00020876	false
micro_k021	a1	1	0	1	"▁"""	0.90064716	true
micro_k021	a1	5	10	22	▁verpflichtet	0.00089907	false
micro_k021	a1	7	24	28	▁laut	0.15668097	false
micro_k021	a1	9	31	34	▁ein	0.01893844	false
micro_k021	a1	10	35	40	▁Grund	0.00079537	false
micro_k021	a1	12	45	52	▁unserer	0.00274915	false
micro_k021	a1	13	53	65	▁Gesellschaft	0.00032753	false
micro_k021	a2	1	74	75	▁Z	0.99971074	true
micro_k021	a2	3	79	83	▁soll	0.05854140	false
micro_k021	a2	4	84	87	▁ein	0.00827510	false
micro_k021	a2	5	88	93	▁Jeder	0.00533633	false
micro_k021	a2	6	94	97	▁aus	0.01056303	false
micro_k021	a2	7	98	104	▁seinem	0.00050335	false
micro_k021	a2	8	105	110	▁Eigen	0.00036706	false
micro_k021	a2	10	114	122	▁maximale	0.01243720	false
micro_k021	a2	12	124	130	▁Profit	0.00220821	false
micro_k021	a2	13	131	132	▁	0.00061342	false
micro_k021	a2	14	131	139	schlagen	0.01872938	false
micro_k021	a2	15	140	146	▁können	0.01055669	false
micro_k021	a3	1	148	152	▁Eine	0.99984586	true
micro_k021	a3	2	153	159	▁allein	0.00027688	false
micro_k021	a3	4	163	165	▁Be	0.00170450	false
micro_k021	a3	6	174	177	▁des	0.00335272	false
micro_k021	a3	7	178	182	▁Miet	0.00027818	false
micro_k021	a3	10	190	192	▁an	0.00698847	false
micro_k021	a3	12	197	200	▁des	0.00132749	false
micro_k021	a3	13	201	206	▁Markt	0.00068526	false
micro_k021	a3	15	209	213	▁wird	0.01577464	false
micro_k021	a3	16	214	220	▁jedoch	0.00446587	false
micro_k021	a3	17	221	223	▁zu	0.00702793	false
micro_k021	a3	18	224	229	▁einer	0.00345040	false
micro_k021	a3	19	230	238	▁weiteren	0.00019007	false
micro_k021	a3	20	239	241	▁Se	0.00146436	false
micro_k021	a3	23	251	254	▁der	0.00439844	false
micro_k021	a3	24	255	267	▁Gesellschaft	0.00018400	false
micro_k021	a3	25	268	274	▁führen	0.00039138	false
micro_k021	a4	1	276	281	▁Reich	0.98328584	true
micro_k021	a4	3	283	286	▁und	0.00210668	false
micro_k021	a4	4	287	291	▁Arme	0.00248904	false
micro_k021	a4	5	292	295	▁woh	0.00727651	false
micro_k021	a4	7	299	301	▁in	0.00282478	false
micro_k021	a4	8	302	310	▁getrennt	0.00078776	false
micro_k021	a4	10	313	317	▁Vier	0.00083025	false
micro_k021	a5	1	323	327	▁Eine	0.99976093	true
micro_k021	a5	2	328	338	▁permanente	0.00023237	false
micro_k021	a5	3	339	341	▁Er	0.00041505	false
micro_k021	a5	6	348	351	▁der	0.00275292	false
micro_k021	a5	7	352	356	▁Miet	0.00013612	false
micro_k021	a5	9	358	361	▁bei	0.01042055	false
micro_k021	a5	10	362	366	▁Miet	0.00044285	false
micro_k021	a5	13	376	380	▁kann	0.01596543	false
micro_k021	a5	14	381	385	▁also	0.01553010	false
micro_k021	a5	15	386	389	▁von	0.01053485	false
micro_k021	a5	16	390	393	▁der	0.00137111	false
micro_k021	a5	17	394	406	▁Gesellschaft	0.00065633	false
micro_k021	a5	18	407	412	▁nicht	0.00076182	false
micro_k021	a5	19	413	416	▁gew	0.00075234	false
micro_k021	a5	22	421	425	▁sein	0.00379149	false
