doc_id	model_token_index	char_offset	char_end	token_text	boundary_probability	predicted_boundary	gold_adu_start
micro_k001	23	112	115	▁auf	0.00555887	false	false
micro_k001	24	116	119	▁das	0.00045030	false	false
micro_k001	25	120	127	▁Angebot	0.00042112	false	false
micro_k001	26	128	131	▁der	0.00038052	false	false
micro_k001	27	132	133	▁	0.00004874	false	false
micro_k001	28	132	142	öffentlich	0.00024782	false	false
micro_k001	31	155	159	▁Send	0.00051307	false	false
micro_k001	33	162	167	▁nicht	0.00062897	false	false
micro_k001	34	168	172	▁mehr	0.00060606	false	false
micro_k001	35	173	177	▁ange	0.00440006	false	false
micro_k001	38	185	187	▁US	0.99960500	true	true
micro_k001	42	195	201	▁werden	0.00621093	false	false
micro_k001	43	202	205	▁dem	0.00182154	false	false
micro_k001	44	206	210	▁Tato	0.00027918	false	false
micro_k001	46	213	216	▁vor	0.00047110	false	false
micro_k001	49	225	227	▁es	0.99419057	true	true
micro_k001	50	228	232	▁wird	0.00953904	false	false
micro_k001	51	233	236	▁auf	0.01008495	false	false
micro_k001	52	237	243	▁Online	0.00109407	false	false
micro_k001	56	257	262	▁statt	0.05721510	false	false
micro_k001	57	263	266	▁auf	0.00359454	false	false
micro_k001	58	267	270	▁die	0.00022244	false	false
micro_k001	59	271	276	▁Tages	0.00021285	false	false
micro_k001	62	283	289	▁zurück	0.00110899	false	false
micro_k001	65	300	303	▁Der	0.99991512	true	true
micro_k001	66	304	308	▁Rund	0.00012851	false	false
micro_k001	69	320	330	▁ermöglicht	0.00727350	false	false
micro_k001	70	331	345	▁wirtschaftlich	0.01532810	false	false
micro_k001	71	346	356	▁unabhängig	0.00112329	false	false
micro_k001	73	359	366	▁Journal	0.00176131	false	false
micro_k001	76	373	377	▁Doch	0.99960607	true	true
micro_k001	77	378	380	▁so	0.05073226	false	false
micro_k001	79	386	389	▁die	0.00033175	false	false
micro_k001	80	390	396	▁Gebühr	0.00052707	false	false
micro_k001	84	405	411	▁keinen	0.00093290	false	false
micro_k001	85	412	420	▁Einfluss	0.00007717	false	false
micro_k001	86	421	424	▁auf	0.00081758	false	false
micro_k001	87	425	428	▁die	0.00046722	false	false
micro_k001	88	429	432	▁Ver	0.00010848	false	false
micro_k001	90	440	443	▁der	0.00027245	false	false
micro_k001	91	444	448	▁Geld	0.00005371	false	false
micro_k001	93	451	456	▁haben	0.00048228	false	false
micro_k001	95	458	461	▁ver	0.99899739	true	false
micro_k001	99	468	471	▁sie	0.00248967	false	false
micro_k001	100	472	475	▁der	0.00291543	false	false
micro_k001	101	476	483	▁Beitrag	0.00057941	false	false
micro_k001	102	484	486	▁zu	0.00138988	false	false
micro_k001	103	487	492	▁Recht	0.00489776	false	false
micro_k002	1	0	2	▁Im	0.99970943	true	true
micro_k002	2	3	8	▁Grund	0.00120394	false	false
micro_k002	4	10	14	▁wäre	0.04376302	false	false
micro_k002	5	15	17	▁es	0.00029967	false	false
micro_k002	6	18	25	▁gerecht	0.00058353	false	false
micro_k002	10	34	38	▁wenn	0.84747267	true	false
micro_k002	11	39	43	▁alle	0.00122272	false	false
micro_k002	12	44	55	▁Universität	0.00005816	false	false
micro_k002	14	58	60	▁in	0.00009875	false	false
micro_k002	15	61	72	▁Deutschland	0.00012875	false	false
micro_k002	16	73	80	▁Studien	0.00047073	false	false
micro_k002	19	89	98	▁verlangen	0.00069542	false	false
micro_k002	20	99	105	▁würden	0.00099850	false	false
micro_k002	22	107	109	▁So	0.99958116	true	true
micro_k002	24	115	121	▁sicher	0.00014496	false	false
micro_k002	26	130	134	▁wird	0.00009079	false	false
micro_k002	28	136	140	▁dass	0.20746906	false	false
micro_k002	29	141	144	▁das	0.00020838	false	false
micro_k002	30	145	149	▁Geld	0.00027912	false	false
micro_k002	31	150	158	▁wirklich	0.00041178	false	false
micro_k002	32	159	165	▁direkt	0.00095978	false	false
micro_k002	33	166	169	▁den	0.00014936	false	false
micro_k002	34	170	181	▁Universität	0.00006443	false	false
micro_k002	36	184	186	▁zu	0.00009782	false	false
micro_k002	41	197	201	▁kann	0.84425628	true	false
micro_k002	42	202	210	▁durchaus	0.00192230	false	false
micro_k002	43	211	220	▁weiterhin	0.00072521	false	false
micro_k002	44	221	224	▁von	0.00202734	false	false
micro_k002	45	225	231	▁sozial	0.00282388	false	false
micro_k002	47	234	236	▁Ge	0.00015349	false	false
micro_k002	50	248	258	▁gesprochen	0.00028362	false	false
micro_k002	51	259	265	▁werden	0.00044747	false	false
micro_k002	53	267	270	▁Wer	0.99984181	true	true
micro_k002	54	271	277	▁später	0.00279759	false	false
micro_k002	55	278	285	▁studier	0.00023473	false	false
micro_k002	58	288	299	▁entscheidet	0.25208366	false	false
micro_k002	59	300	304	▁sich	0.00018648	false	false
micro_k002	60	305	309	▁ohne	0.00687162	false	false
micro_k002	62	313	320	▁bereits	0.00308366	false	false
micro_k002	63	321	323	▁in	0.00063479	false	false
micro_k002	64	324	330	▁früher	0.00018363	false	false
micro_k002	66	333	339	▁Jahren	0.00007282	false	false
micro_k002	68	341	343	▁Es	0.99976653	true	true
micro_k002	69	344	347	▁ist	0.00036693	false	false
micro_k002	70	348	357	▁jederzeit	0.00148423	false	false
micro_k002	71	358	365	▁möglich	0.00006244	false	false
micro_k002	73	367	372	▁einen	0.00859050	false	false
micro_k002	74	373	380	▁Studien	0.00007066	false	false
micro_k002	76	387	390	▁auf	0.00056815	false	false
micro_k002	78	399	403	▁oder	0.84949410	true	false
micro_k002	79	404	408	▁sich	0.00323437	false	false
micro_k002	80	409	412	▁ein	0.00033538	false	false
micro_k002	81	413	421	▁Stipendi	0.00017563	false	false
micro_k002	83	424	426	▁zu	0.00022589	false	false
micro_k002	84	427	429	▁er	0.00126071	false	false
micro_k002	87	439	444	▁Nicht	0.99941528	true	true
micro_k002	90	455	459	▁über	0.00543439	false	false
micro_k002	91	460	466	▁Steuer	0.00027403	false	false
micro_k002	94	474	478	▁dazu	0.00219825	false	false
micro_k002	95	479	481	▁zu	0.00267962	false	false
micro_k002	96	482	485	▁ver	0.00062872	false	false
micro_k002	100	496	503	▁anderen	0.03698659	false	false
micro_k002	101	504	507	▁das	0.00021768	false	false
micro_k002	102	508	515	▁Studium	0.00011654	false	false
micro_k002	103	516	518	▁zu	0.00022558	false	false
micro_k002	104	519	520	▁	0.00006408	false	false
micro_k002	105	519	525	finanz	0.00059885	false	false
micro_k002	108	532	539	▁scheint	0.20602983	false	false
micro_k002	109	540	547	▁dagegen	0.00671744	false	false
micro_k002	110	548	553	▁nicht	0.00019927	false	false
micro_k002	111	554	561	▁gerecht	0.00049647	false	false
micro_k003	1	0	3	▁Für	0.99974126	true	true
micro_k003	2	4	7	▁die	0.00014294	false	false
micro_k003	3	8	16	▁Bachelor	0.00014936	false	false
micro_k003	5	23	26	▁hat	0.01817438	false	false
micro_k003	6	27	30	▁man	0.00305742	false	false
micro_k003	7	31	33	▁in	0.00114817	false	false
micro_k003	8	34	41	▁linguis	0.00043358	false	false
micro_k003	10	49	56	▁Studien	0.00007020	false	false
micro_k003	13	63	65	▁in	0.00085309	false	false
micro_k003	14	66	69	▁der	0.00003410	false	false
micro_k003	15	70	75	▁Regel	0.00011240	false	false
micro_k003	16	76	79	▁nur	0.00430007	false	false
micro_k003	17	80	84	▁acht	0.00050729	false	false
micro_k003	18	85	91	▁Wochen	0.00006203	false	false
micro_k003	19	92	96	▁Zeit	0.00059163	false	false
micro_k003	21	98	101	▁Den	0.99970800	true	true
micro_k003	22	102	108	▁Anteil	0.00009148	false	false
micro_k003	23	109	111	▁an	0.00006547	false	false
micro_k003	24	112	115	▁der	0.00003111	false	false
micro_k003	25	116	122	▁Gesamt	0.00006447	false	false
micro_k003	27	127	135	▁trotzdem	0.00130637	false	false
micro_k003	28	136	140	▁nach	0.00077758	false	false
micro_k003	29	141	145	▁oben	0.00007960	false	false
micro_k003	30	146	148	▁zu	0.00220727	false	false
micro_k003	31	149	154	▁korri	0.00023590	false	false
micro_k003	35	162	167	▁würde	0.29490587	false	false
micro_k003	36	168	171	▁dem	0.00138279	false	false
micro_k003	37	172	173	▁	0.00009710	false	false
micro_k003	38	172	182	Verhältnis	0.00033800	false	false
micro_k003	39	183	185	▁zu	0.00012547	false	false
micro_k003	40	186	193	▁anderen	0.00024040	false	false
micro_k003	41	194	196	▁er	0.00016469	false	false
micro_k003	44	205	212	▁Studien	0.00008301	false	false
micro_k003	46	214	217	▁und	0.00378834	false	false
micro_k003	47	218	225	▁Prüfung	0.00009737	false	false
micro_k003	50	237	242	▁nicht	0.00058247	false	false
micro_k003	51	243	245	▁en	0.00008072	false	false
micro_k003	55	256	259	▁Die	0.99990523	true	true
micro_k003	56	260	268	▁aktuelle	0.00009119	false	false
micro_k003	57	269	277	▁Regelung	0.00017778	false	false
micro_k003	58	278	281	▁zur	0.00018174	false	false
micro_k003	59	282	284	▁Be	0.00006823	false	false
micro_k003	61	293	296	▁der	0.00011238	false	false
micro_k003	62	297	303	▁Gesamt	0.00005660	false	false
micro_k003	64	308	314	▁sollte	0.01383402	false	false
micro_k003	65	315	320	▁daher	0.01194234	false	false
micro_k003	66	321	324	▁bei	0.00028225	false	false
micro_k003	69	333	339	▁werden	0.00040408	false	false
micro_k003	71	341	342	▁Z	0.99966431	true	true
micro_k003	73	346	349	▁ist	0.00811156	false	false
micro_k003	74	350	353	▁das	0.00102386	false	false
micro_k003	75	354	356	▁Er	0.00083310	false	false
micro_k003	77	364	369	▁einer	0.00012162	false	false
micro_k003	78	370	377	▁solchen	0.00005238	false	false
micro_k003	79	378	379	▁	0.00003140	false	false
micro_k003	80	378	394	wissenschaftlich	0.00013796	false	false
micro_k003	82	397	403	▁Arbeit	0.00006469	false	false
micro_k003	83	404	408	▁eine	0.00144139	false	false
micro_k003	84	409	412	▁der	0.00009470	false	false
micro_k003	85	413	418	▁grund	0.00015588	false	false
micro_k003	89	429	438	▁Kompetenz	0.00014672	false	false
micro_k003	92	442	445	▁die	0.17391139	false	false
micro_k003	93	446	448	▁in	0.00061809	false	false
micro_k003	94	449	455	▁sprach	0.00094050	false	false
micro_k003	97	474	481	▁Studien	0.00006808	false	false
micro_k003	100	488	496	▁erworben	0.00049129	false	false
micro_k003	101	497	503	▁werden	0.00013297	false	false
micro_k003	102	504	508	▁muss	0.00132782	false	false
micro_k003	104	510	517	▁Dennoch	0.99982870	true	true
micro_k003	105	518	524	▁werden	0.00609023	false	false
micro_k003	106	525	527	▁in	0.00063566	false	false
micro_k003	107	528	531	▁den	0.00005327	false	false
micro_k003	108	532	537	▁sechs	0.00012695	false	false
micro_k003	109	538	542	▁oder	0.00030040	false	false
micro_k003	110	543	549	▁sieben	0.00005750	false	false
micro_k003	111	550	558	▁Semester	0.00006323	false	false
micro_k003	113	560	567	▁Studium	0.00040235	false	false
micro_k003	114	568	575	▁Inhalte	0.00065241	false	false
micro_k003	115	576	586	▁vermittelt	0.00104734	false	false
micro_k003	117	588	591	▁die	0.26339188	false	false
micro_k003	118	592	601	▁ebenfalls	0.00148022	false	false
micro_k003	119	602	614	▁entsprechend	0.00095331	false	false
micro_k003	120	615	617	▁in	0.00027527	false	false
micro_k003	122	619	626	▁Gewicht	0.00008255	false	false
micro_k003	123	627	633	▁fallen	0.00038318	false	false
micro_k003	124	634	640	▁müssen	0.00413244	false	false
micro_k004	1	0	5	▁Super	0.99965465	true	true
micro_k004	4	12	15	▁und	0.00348693	false	false
micro_k004	5	16	23	▁Einkauf	0.00010551	false	false
micro_k004	8	32	39	▁sollten	0.01661898	false	false
micro_k004	9	40	42	▁an	0.03631241	false	false
micro_k004	10	43	51	▁beliebig	0.00215120	false	false
micro_k004	12	54	57	▁Son	0.00180322	false	false
micro_k004	15	60	63	▁und	0.00275994	false	false
micro_k004	16	64	72	▁Feiertag	0.00008484	false	false
micro_k004	18	75	83	▁geöffnet	0.00069611	false	false
micro_k004	19	84	90	▁werden	0.00032816	false	false
micro_k004	20	91	97	▁dürfen	0.00133355	false	false
micro_k004	22	99	102	▁Das	0.99966276	true	true
micro_k004	23	103	106	▁mag	0.01005450	false	false
micro_k004	24	107	110	▁für	0.00513693	false	false
micro_k004	25	111	114	▁die	0.00009001	false	false
micro_k004	26	115	117	▁An	0.00012692	false	false
micro_k004	29	128	132	▁eine	0.00090278	false	false
micro_k004	30	133	135	▁Um	0.00059801	false	false
micro_k004	32	144	148	▁sein	0.00252714	false	false
micro_k004	34	150	153	▁die	0.49106210	false	false
micro_k004	35	154	158	▁sich	0.00013388	false	false
micro_k004	36	159	164	▁nicht	0.00093204	false	false
micro_k004	37	165	169	▁ohne	0.00039134	false	false
micro_k004	38	170	177	▁Weitere	0.00009773	false	false
micro_k004	40	179	183	▁real	0.00014921	false	false
micro_k004	42	191	196	▁lässt	0.00039787	false	false
micro_k004	44	198	207	▁Besonders	0.99981552	true	true
micro_k004	45	208	211	▁für	0.00035793	false	false
micro_k004	46	212	213	▁	0.00003574	false	false
micro_k004	47	212	217	beruf	0.00015787	false	false
micro_k004	50	225	231	▁Kunden	0.00007666	false	false
micro_k004	51	232	237	▁würde	0.00949418	false	false
micro_k004	52	238	240	▁es	0.00083700	false	false
micro_k004	53	241	245	▁aber	0.00379578	false	false
micro_k004	54	246	253	▁größere	0.00122647	false	false
micro_k004	55	254	266	▁Flexibilität	0.00015196	false	false
micro_k004	56	267	270	▁und	0.01855866	false	false
micro_k004	57	271	278	▁weniger	0.00037523	false	false
micro_k004	58	279	283	▁nerv	0.00008245	false	false
micro_k004	64	297	300	▁Sto	0.00097753	false	false
micro_k004	67	308	313	▁unter	0.00081731	false	false
micro_k004	68	314	317	▁der	0.00002657	false	false
micro_k004	69	318	323	▁Woche	0.00006324	false	false
micro_k004	70	324	332	▁bedeuten	0.00134739	false	false
micro_k004	72	334	337	▁Mit	0.99979991	true	true
micro_k004	73	338	341	▁der	0.00004453	false	false
micro_k004	74	342	351	▁zunehmend	0.00006703	false	false
micro_k004	76	354	369	▁Digitalisierung	0.00005281	false	false
micro_k004	77	370	373	▁der	0.00010167	false	false
micro_k004	78	374	386	▁Gesellschaft	0.00010321	false	false
micro_k004	79	387	391	▁wird	0.07168105	false	false
micro_k004	80	392	395	▁das	0.00071333	false	false
micro_k004	81	396	399	▁her	0.00006277	false	false
micro_k004	85	409	415	▁Modell	0.00031581	false	false
micro_k004	86	416	419	▁des	0.00016675	false	false
micro_k004	87	420	430	▁Wochenende	0.00043038	false	false
micro_k004	89	432	436	▁bald	0.00368593	false	false
micro_k004	90	437	441	▁über	0.00024996	false	false
micro_k004	92	446	450	▁sein	0.00082784	false	false
micro_k004	94	452	457	▁Viele	0.99824607	true	true
micro_k004	95	458	469	▁europäische	0.00005695	false	false
micro_k004	96	470	476	▁Länder	0.00006243	false	false
micro_k004	98	478	492	▁beispielsweise	0.07208472	false	false
micro_k004	99	493	496	▁die	0.00013136	false	false
micro_k004	100	497	503	▁Nieder	0.00005736	false	false
micro_k004	103	510	518	▁Schweden	0.00035959	false	false
micro_k004	104	519	523	▁oder	0.00179445	false	false
micro_k004	105	524	538	▁Großbritannien	0.00013495	false	false
micro_k004	107	540	545	▁haben	0.04380682	false	false
micro_k004	108	546	549	▁das	0.00048912	false	false
micro_k004	109	550	557	▁bereits	0.00076033	false	false
micro_k004	110	558	565	▁erkannt	0.00161810	false	false
micro_k004	111	566	569	▁und	0.94808900	true	false
micro_k004	112	570	573	▁die	0.00027084	false	false
micro_k004	113	574	588	▁Öffnungszeiten	0.00015195	false	false
micro_k004	114	589	592	▁der	0.00012136	false	false
micro_k004	115	593	601	▁Geschäft	0.00015950	false	false
micro_k004	117	603	614	▁erfolgreich	0.00118403	false	false
micro_k004	118	615	624	▁angepasst	0.00050448	false	false
micro_k006	1	0	4	▁Wenn	0.99982208	true	true
micro_k006	2	5	16	▁Deutschland	0.00128540	false	false
micro_k006	3	17	20	▁die	0.00085764	false	false
micro_k006	4	21	23	▁To	0.00025494	false	false
micro_k006	8	33	36	▁ein	0.00027019	false	false
micro_k006	10	43	48	▁würde	0.00059195	false	false
micro_k006	12	50	57	▁könnten	0.98555827	true	false
micro_k006	13	58	61	▁ver	0.00061653	false	false
micro_k006	17	70	73	▁Ver	0.00012303	false	false
micro_k006	20	81	86	▁nicht	0.00405865	false	false
micro_k006	21	87	90	▁vor	0.00094376	false	false
micro_k006	24	97	99	▁en	0.00016639	false	false
micro_k006	27	107	113	▁werden	0.00053165	false	false
micro_k006	28	114	118	▁oder	0.84421515	true	false
micro_k006	29	119	122	▁aus	0.00200766	false	false
micro_k006	31	130	133	▁und	0.97575915	true	false
micro_k006	32	134	138	▁neue	0.00051472	false	false
micro_k006	33	139	144	▁Straf	0.00008847	false	false
micro_k006	36	150	152	▁be	0.00166588	false	false
micro_k006	39	159	169	▁Allerdings	0.99967384	true	true
micro_k006	40	170	176	▁bringt	0.00255488	false	false
micro_k006	41	177	180	▁der	0.00205201	false	false
micro_k006	42	181	184	▁Tod	0.00048945	false	false
micro_k006	43	185	188	▁den	0.00119696	false	false
micro_k006	44	189	199	▁Betroffene	0.00010918	false	false
micro_k006	46	201	204	▁und	0.00591690	false	false
micro_k006	47	205	215	▁Angehörige	0.00010854	false	false
micro_k006	49	217	222	▁nicht	0.00042123	false	false
micro_k006	50	223	227	▁mehr	0.00036094	false	false
micro_k006	51	228	231	▁als	0.04738574	false	false
micro_k006	52	232	236	▁wenn	0.08488800	false	false
micro_k006	53	237	240	▁die	0.00046989	false	false
micro_k006	54	241	244	▁Ver	0.00010411	false	false
micro_k006	57	252	256	▁eine	0.00125485	false	false
micro_k006	58	257	260	▁Haf	0.00019518	false	false
micro_k006	62	268	279	▁langjährige	0.00125160	false	false
micro_k006	63	280	288	▁bekommen	0.00054230	false	false
micro_k006	64	289	295	▁würden	0.00078999	false	false
micro_k006	66	297	305	▁Außerdem	0.99906462	true	true
micro_k006	67	306	311	▁leben	0.00268472	false	false
micro_k006	68	312	315	▁wir	0.00072873	false	false
micro_k006	69	316	321	▁nicht	0.00031949	false	false
micro_k006	70	322	326	▁mehr	0.00029581	false	false
micro_k006	71	327	329	▁im	0.00074965	false	false
micro_k006	72	330	336	▁Mittel	0.00036641	false	false
micro_k006	75	343	346	▁Die	0.99976379	true	true
micro_k006	76	347	349	▁To	0.00010585	false	false
micro_k006	80	359	361	▁zu	0.00162588	false	false
micro_k006	81	362	365	▁ver	0.00204228	false	false
micro_k006	83	372	375	▁ist	0.00418811	false	false
micro_k006	84	376	378	▁un	0.00197861	false	false
micro_k006	88	387	390	▁Wir	0.99985170	true	true
micro_k006	89	391	399	▁brauchen	0.00060156	false	false
micro_k006	90	400	403	▁sie	0.00031269	false	false
micro_k006	91	404	409	▁nicht	0.00058930	false	false
micro_k007	1	0	5	▁Super	0.99964178	true	true
micro_k007	4	13	16	▁und	0.00457571	false	false
micro_k007	5	17	24	▁Einkauf	0.00016112	false	false
micro_k007	8	33	39	▁sollte	0.06467549	false	false
micro_k007	9	40	42	▁es	0.00031786	false	false
micro_k007	10	43	50	▁erlaubt	0.00059026	false	false
micro_k007	11	51	57	▁werden	0.00091938	false	false
micro_k007	13	59	61	▁an	0.05206759	false	false
micro_k007	14	62	70	▁beliebig	0.00204827	false	false
micro_k007	16	73	76	▁Son	0.00143578	false	false
micro_k007	19	79	82	▁und	0.00241051	false	false
micro_k007	20	83	91	▁Feiertag	0.00011166	false	false
micro_k007	22	94	96	▁zu	0.00056364	false	false
micro_k007	23	97	103	▁öffnen	0.00110138	false	false
micro_k007	25	105	109	▁Denn	0.99887854	true	true
micro_k007	26	110	112	▁so	0.05797341	false	false
micro_k007	27	113	117	▁wäre	0.02221330	false	false
micro_k007	29	119	120	▁	0.00035168	false	false
micro_k007	30	119	126	verkauf	0.00223464	false	false
micro_k007	34	134	141	▁Sonntag	0.00055541	false	false
micro_k007	36	143	149	▁besser	0.00468190	false	false
micro_k007	37	150	154	▁über	0.00289767	false	false
micro_k007	39	156	160	▁Jahr	0.00033092	false	false
micro_k007	40	161	164	▁ver	0.00065420	false	false
micro_k007	43	171	179	▁Außerdem	0.99922800	true	true
micro_k007	44	180	186	▁würden	0.00684447	false	false
micro_k007	45	187	190	▁die	0.00063967	false	false
micro_k007	46	191	198	▁Straßen	0.00018933	false	false
micro_k007	47	199	202	▁und	0.00098389	false	false
micro_k007	48	203	211	▁Geschäft	0.00010097	false	false
micro_k007	50	213	223	▁vermutlich	0.00299959	false	false
micro_k007	51	224	228	▁leer	0.00070164	false	false
micro_k007	53	231	235	▁sein	0.00064367	false	false
micro_k007	55	237	239	▁da	0.99615604	true	true
micro_k007	56	240	245	▁nicht	0.00371562	false	false
micro_k007	57	246	250	▁alle	0.00106772	false	false
micro_k007	58	251	255	▁mehr	0.00262014	false	false
micro_k007	59	256	258	▁am	0.00128674	false	false
micro_k007	60	259	267	▁gleichen	0.00032847	false	false
micro_k007	61	268	271	▁Tag	0.00023842	false	false
micro_k007	62	272	280	▁geöffnet	0.00024916	false	false
micro_k007	63	281	286	▁haben	0.00129662	false	false
micro_k007	65	288	298	▁Allerdings	0.99971610	true	true
micro_k007	66	299	303	▁wird	0.01564269	false	false
micro_k007	67	304	307	▁man	0.00263252	false	false
micro_k007	68	308	312	▁dann	0.00582460	false	false
micro_k007	69	313	318	▁einen	0.00094524	false	false
micro_k007	70	319	327	▁schlecht	0.00038619	false	false
micro_k007	72	332	341	▁Überblick	0.00036638	false	false
micro_k007	73	342	349	▁darüber	0.00090536	false	false
micro_k007	74	350	355	▁haben	0.00036560	false	false
micro_k007	76	357	360	▁was	0.31851101	false	false
micro_k007	77	361	365	▁denn	0.00092403	false	false
micro_k007	78	366	368	▁am	0.00270533	false	false
micro_k007	79	369	379	▁jeweiligen	0.00013728	false	false
micro_k007	80	380	383	▁Tag	0.00024042	false	false
micro_k007	81	384	387	▁nun	0.00095953	false	false
micro_k007	82	388	396	▁geöffnet	0.00066521	false	false
micro_k007	83	397	400	▁ist	0.00104500	false	false
micro_k008	1	0	4	▁Wenn	0.99976104	true	true
micro_k008	2	5	7	▁es	0.00017964	false	false
micro_k008	3	8	14	▁höhere	0.00031895	false	false
micro_k008	4	15	19	▁Geld	0.00011098	false	false
micro_k008	7	27	30	▁für	0.00187098	false	false
micro_k008	8	31	34	▁auf	0.00094470	false	false
micro_k008	9	35	38	▁Geh	0.00011425	false	false
micro_k008	11	44	50	▁hinter	0.00051702	false	false
micro_k008	14	58	63	▁Hunde	0.00009686	false	false
micro_k008	17	70	75	▁geben	0.00037861	false	false
micro_k008	18	76	81	▁würde	0.00104180	false	false
micro_k008	20	83	88	▁würde	0.98687243	true	false
micro_k008	21	89	91	▁es	0.00204494	false	false
micro_k008	22	92	102	▁vermutlich	0.00638798	false	false
micro_k008	23	103	110	▁weniger	0.00202131	false	false
micro_k008	24	111	116	▁Hunde	0.00008502	false	false
micro_k008	27	123	128	▁geben	0.00031187	false	false
micro_k008	29	130	133	▁was	0.95660949	true	true
micro_k008	30	134	140	▁wieder	0.00183879	false	false
micro_k008	32	143	145	▁in	0.00357590	false	false
micro_k008	33	146	155	▁allgemein	0.00040769	false	false
micro_k008	34	156	162	▁sauber	0.00021819	false	false
micro_k008	36	166	172	▁Bürger	0.00010864	false	false
micro_k008	39	179	185	▁result	0.00065302	false	false
micro_k008	41	191	196	▁würde	0.00251045	false	false
micro_k008	43	198	199	▁Z	0.99974841	true	true
micro_k008	45	203	206	▁ist	0.00432004	false	false
micro_k008	46	207	210	▁ein	0.00109111	false	false
micro_k008	47	211	217	▁höhere	0.00012285	false	false
micro_k008	49	219	221	▁Bu	0.00021602	false	false
micro_k008	52	227	233	▁gerade	0.00161782	false	false
micro_k008	53	234	237	▁für	0.00082533	false	false
micro_k008	54	238	248	▁finanziell	0.00039628	false	false
micro_k008	55	249	257	▁schlecht	0.00006106	false	false
micro_k008	57	260	268	▁gestellt	0.00034850	false	false
micro_k008	59	270	278	▁Personen	0.00010193	false	false
micro_k008	60	279	284	▁nicht	0.00065812	false	false
micro_k008	61	285	294	▁besonders	0.00062141	false	false
micro_k008	62	295	298	▁gut	0.00019319	false	false
micro_k008	64	300	304	▁aber	0.99398053	true	true
micro_k008	65	305	310	▁Hunde	0.00220418	false	false
micro_k008	68	317	319	▁zu	0.00076095	false	false
micro_k008	69	320	329	▁entfernen	0.00062341	false	false
micro_k008	70	330	333	▁ist	0.00628794	false	false
micro_k008	71	334	337	▁nun	0.00696504	false	false
micro_k008	72	338	341	▁mal	0.00091932	false	false
micro_k008	73	342	349	▁Pflicht	0.00069144	false	false
micro_k008	74	350	353	▁des	0.00043048	false	false
micro_k008	75	354	359	▁Hunde	0.00013860	false	false
micro_k009	1	0	11	▁Deutschland	0.99925929	true	true
micro_k009	2	12	18	▁sollte	0.00729754	false	false
micro_k009	3	19	22	▁auf	0.00186874	false	false
micro_k009	4	23	29	▁keinen	0.00016020	false	false
micro_k009	5	30	34	▁Fall	0.00015508	false	false
micro_k009	6	35	38	▁die	0.00036770	false	false
micro_k009	7	39	41	▁To	0.00013403	false	false
micro_k009	11	51	54	▁ein	0.00037793	false	false
micro_k009	14	62	63	▁G	0.99894983	true	true
micro_k009	17	67	69	▁es	0.00005004	false	false
micro_k009	18	70	74	▁eine	0.00015994	false	false
micro_k009	19	75	77	▁To	0.00007057	false	false
micro_k009	24	88	93	▁würde	0.96765655	true	false
micro_k009	25	94	97	▁das	0.00366462	false	false
micro_k009	26	98	106	▁bedeuten	0.00177125	false	false
micro_k009	28	108	112	▁dass	0.31484267	false	false
micro_k009	29	113	115	▁es	0.00016202	false	false
micro_k009	30	116	124	▁Menschen	0.00022830	false	false
micro_k009	31	125	132	▁erlaubt	0.00029512	false	false
micro_k009	32	133	139	▁werden	0.00008568	false	false
micro_k009	33	140	144	▁soll	0.00069654	false	false
micro_k009	35	146	150	▁sich	0.00671959	false	false
micro_k009	36	151	155	▁über	0.00363287	false	false
micro_k009	37	156	162	▁andere	0.00033600	false	false
micro_k009	38	163	165	▁zu	0.00041748	false	false
micro_k009	39	166	173	▁stellen	0.00276874	false	false
micro_k009	40	174	177	▁und	0.84745449	true	false
micro_k009	41	178	182	▁über	0.00388271	false	false
micro_k009	42	183	188	▁deren	0.00036040	false	false
micro_k009	43	189	194	▁Leben	0.00008409	false	false
micro_k009	44	195	197	▁zu	0.00049975	false	false
micro_k009	45	198	209	▁entscheiden	0.00055840	false	false
micro_k009	47	211	214	▁Die	0.99986064	true	true
micro_k009	48	215	217	▁To	0.00008847	false	false
micro_k009	52	227	230	▁aus	0.00124878	false	false
micro_k009	54	239	243	▁wäre	0.04974847	false	false
micro_k009	55	244	247	▁Mor	0.00224901	false	false
micro_k009	57	249	252	▁und	0.96804672	true	false
micro_k009	58	253	259	▁müsste	0.01384129	false	false
micro_k009	59	260	269	▁ebenfalls	0.00052183	false	false
micro_k009	60	270	273	▁mit	0.00090547	false	false
micro_k009	61	274	277	▁der	0.00011737	false	false
micro_k009	62	278	280	▁To	0.00008840	false	false
micro_k009	66	290	292	▁be	0.00054027	false	false
micro_k009	69	299	305	▁werden	0.00014634	false	false
micro_k009	71	307	310	▁Was	0.99979156	true	true
micro_k009	72	311	315	▁aber	0.00054720	false	false
micro_k009	73	316	319	▁ist	0.00092031	false	false
micro_k009	74	320	323	▁mit	0.00174637	false	false
micro_k009	75	324	329	▁Straf	0.00040931	false	false
micro_k009	79	337	340	▁die	0.21769114	false	false
micro_k009	80	341	349	▁wirklich	0.00093658	false	false
micro_k009	81	350	357	▁schlimm	0.00012524	false	false
micro_k009	83	359	362	▁Ver	0.00007278	false	false
micro_k009	85	370	372	▁be	0.00010136	false	false
micro_k009	87	379	384	▁haben	0.00022651	false	false
micro_k009	89	386	389	▁wie	0.25317416	false	false
