doc_id	language	char_offset	token_index	adu_id	edu_id	boundary_class	source	status	confidence	model	run_id	sameunit_affected
micro_k017	de	278	40	a5	e5	adu	SeCoRel	automatic	0.99886072	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k018	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k018	de	65	11	a2	e2	adu	SeCoRel	automatic	0.99935454	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k018	de	133	20	a3	e3	adu	SeCoRel	automatic	0.99377209	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k018	de	215	35	a4	e4	adu	SeCoRel	automatic	0.99960881	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k018	de	310	55	a5	e5	adu	SeCoRel	automatic	0.99894220	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k018	de	391	67	a6	e6	adu	SeCoRel	automatic	0.99958545	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k019	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k019	de	85	14	a2	e2	adu	SeCoRel	automatic	0.99763477	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k019	de	167	30	a3	e3	adu	SeCoRel	automatic	0.99876249	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k019	de	257	42	a4	e4	adu	SeCoRel	automatic	0.99840897	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k019	de	378	56	a5	e5	adu	SeCoRel	automatic	0.99910814	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k019	de	511	77	a6	e6	adu	SeCoRel	automatic	0.98314244	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k020	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k020	de	82	13	a2	e2	adu	SeCoRel	automatic	0.99943417	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k020	de	138	23	a3	e3	adu	SeCoRel	automatic	0.97806132	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k020	de	187	34	a4	e4	adu	SeCoRel	automatic	0.99912649	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k020	de	219	39	a4	e5	internal_edu	SeCoRel	automatic	0.83669078	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k020	de	235	43	a5	e6	adu	SeCoRel	automatic	0.99946576	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k021	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k021	de	74	10	a2	e2	adu	SeCoRel	automatic	0.99796730	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k021	de	148	22	a3	e3	adu	SeCoRel	automatic	0.99948907	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k021	de	276	40	a4	e4	adu	SeCoRel	automatic	0.99859160	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k021	de	323	48	a5	e5	adu	SeCoRel	automatic	0.99943084	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k022	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k022	de	61	13	a2	e2	adu	SeCoRel	automatic	0.99951291	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k022	de	110	24	a3	e3	adu	SeCoRel	automatic	0.99757200	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k022	de	171	36	a4	e4	adu	SeCoRel	automatic	0.99955744	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k022	de	241	48	a5	e5	adu	SeCoRel	automatic	0.99765128	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k022	de	287	56	a5	e6	internal_edu	SeCoRel	automatic	0.91606843	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k022	de	398	73	a6	e7	adu	SeCoRel	automatic	0.99949920	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k023	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k023	de	20	4	a1	e2	internal_edu	SeCoRel	automatic	0.84452671	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k023	de	54	10	a1	e3	internal_edu	SeCoRel	automatic	0.97357857	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k023	de	105	18	a2	e4	adu	SeCoRel	automatic	0.99955195	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k023	de	160	28	a3	e5	adu	SeCoRel	automatic	0.73393500	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k023	de	207	36	a4	e6	adu	SeCoRel	automatic	0.99862647	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k023	de	301	51	a5	e7	adu	SeCoRel	automatic	0.99758017	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k024	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	true
micro_k024	de	93	11	a2	e2	adu	SeCoRel	automatic	0.99806529	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_k024	de	162	22	a3	e3	adu	SeCoRel	automatic	0.99943751	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_k024	de	268	39	a4	e4	adu	SeCoRel	automatic	0.99959832	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_k024	de	383	58	a5	e5	adu	SeCoRel	automatic	0.99942589	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_k024	de	464	72	a6	e6	adu	SeCoRel	automatic	0.99788195	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_k024	de	494	78	a7	e7	adu	SeCoRel	automatic	0.99931777	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_k025	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k025	de	33	6	a2	e2	adu	SeCoRel	automatic	0.99727744	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k025	de	107	20	a3	e3	adu	SeCoRel	automatic	0.99953318	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k025	de	173	29	a4	e4	adu	SeCoRel	automatic	0.99771416	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k025	de	271	47	a4	e5	internal_edu	SeCoRel	automatic	0.69600886	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k025	de	298	53	a4	e6	internal_edu	SeCoRel	automatic	0.85441428	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k025	de	333	61	a5	e7	adu	SeCoRel	automatic	0.99908471	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k027	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k027	de	125	19	a2	e2	adu	SeCoRel	automatic	0.99943072	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k027	de	203	32	a2	e3	internal_edu	SeCoRel	automatic	0.99374652	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k027	de	262	41	a3	e4	adu	SeCoRel	automatic	0.99933904	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k027	de	341	54	a3	e5	internal_edu	SeCoRel	automatic	0.95822126	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k027	de	395	63	a3	e6	internal_edu	SeCoRel	automatic	0.85329878	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k027	de	425	69	a4	e7	adu	SeCoRel	automatic	0.99905390	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k029	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k029	de	99	19	a2	e2	adu	SeCoRel	automatic	0.99933261	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k029	de	220	37	a3	e3	adu	SeCoRel	automatic	0.99825090	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k029	de	295	48	a3	e4	internal_edu	SeCoRel	automatic	0.95334774	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k029	de	332	53	a4	e5	adu	SeCoRel	automatic	0.99948680	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k031	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k031	de	49	8	a2	e2	adu	SeCoRel	automatic	0.99683893	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k031	de	108	18	a3	e3	adu	SeCoRel	automatic	0.99959880	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k031	de	197	28	a4	e4	adu	SeCoRel	automatic	0.99928719	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k031	de	280	41	a5	e5	adu	SeCoRel	automatic	0.99935836	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k031	de	334	51	a6	e6	adu	SeCoRel	automatic	0.99799597	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
