doc_id	adu_id	adu_index	de_start	de_end	en_start	en_end	de_text	en_text
micro_k011	a3	3	201	299	151	245	Bei diesen Beträgen überlegt man es sich noch einmal, ob man wirklich in der Wohnung bleiben will.	With those kinds of amounts you think twice about whether you really want to stay in the flat.
micro_k011	a4	4	300	424	246	331	Wenn es schon Mietpreiserhöhungen gibt, dann soll es also auch eine Beschränkung geben, um bösen Überraschungen vorzubeugen.	If there must be rent increases, there should also be a cap to avoid nasty surprises.
micro_k011	a5	5	425	456	332	357	Den Vermietern ist so geholfen,	This helps the landlords,
micro_k011	a6	6	457	513	358	413	weil sie mit der Erhöhung ihre Ausgaben anpassen können,	as they can adjust their expenses through the increase,
micro_k011	a7	7	514	559	414	435	und den neuen Mietern ist ebenfalls geholfen,	and also the tenants,
micro_k011	a8	8	560	621	436	481	da sie eine maximale Mietpreiserhöhung einkalkulieren können.	as they can plan for a maximum rent increase.
micro_k011	a9	9	622	724	482	587	Dass die Vermieter dann in der Verwaltung ihres Eigentums etwas eingeschränkt werden ist kein Problem,	That the landlords are then slightly restricted in the administration of their property is not a problem,
micro_k011	a10	10	725	778	588	629	da sie letztendlich ja doch am längeren Hebel sitzen.	as they have more pull in the end anyway.
micro_k012	a1	1	0	73	0	61	Deutsche Universitäten sollten auf keinen Fall Studiengebühren verlangen.	German universities should on no account charge tuition fees.
micro_k012	a2	2	74	269	62	253	Dies würde nur dazu führen, dass sich nur Menschen mit gut verdienenden Eltern oder einer vorherigen Ausbildung und einem Nebenjob während des Studiums überhaupt für ein Studium bewerben könnten.	This would simply mean that only those people with wealthy parents or a previous education and a part-time job while studying would be able to apply for a degree programme in the first place.
micro_k012	a3	3	270	402	254	389	Auch ohne Studiengebühren muss jeder zweite während des Studierens arbeiten und hat so weniger Zeit für das Lernen und die Freizeit.	Even without tuition fees half of the student population has to work while studying and hence has less time for studying or recreation.
micro_k012	a4	4	403	520	390	486	Man kann zwar behaupten, durch mehr Studiengebühren würden auch die Bildungseinrichtungen besser ausgestattet werden.	One could argue that an increase in tuition fees would allow institutions to be better equipped.
micro_k012	a5	5	521	701	487	661	Doch was bringt eine wunderbar ausgestattete Universität, wenn sie dem Großteil der schlauen Menschen gar keine Chance gibt, mit der tollen Ausstattung ihren Horizont zu erweitern?	But what is the good of a wonderfully outfitted university if it doesn't actually allow the majority of clever people to broaden their horizons with all that great equipment?
micro_k013	a1	1	0	121	0	103	Auch Supermarktangestellte und Menschen, die in Einkaufszentren arbeiten, haben das Recht, einen freien Sonntag zu haben.	Supermarket employees and people who work in shopping centres also have the right to a Sunday off work.
micro_k013	a2	2	122	281	104	274	Ebenso sollen Feiertage das bleiben, was sie sind: für die Einen Tage der Einkehr, für die anderen bezahlter Urlaub, die nicht vom eigentlichen Urlaub abgehen.	Likewise public holidays should remain what they are: for some a day of introspection, for others a paid day off that is not taken away from the annual paid leave proper.
micro_k013	a3	3	282	355	275	347	Also ist es gut, wenn die Geschäfte an Sonn- und Feiertagen nicht öffnen.	Hence it is good when shops are not open on Sundays and public holidays.
micro_k013	a4	4	356	514	348	476	Menschen, die jedoch unter der Woche und Samstags arbeiten, haben dann allerdings ein Problem: alle anderen können werktags einkaufen gehen, sie jedoch nicht.	People, however, who work during the week and on Saturdays then have a problem: everyone else can shop weekdays, but they can't.
micro_k013	a5	5	515	646	477	595	Für diese Menschen stellen die späten Schließungszeiten, die inzwischen schon bis um 12:00 nachts gehen, eine gute Alternative dar.	For those people the late opening hours, which meanwhile already extend to 12:00 midnight, present a good alternative.
micro_k014	a1	1	0	64	0	69	Geheimdienste sollten stärker vom Parlament kontrolliert werden,	Intelligence services should be more closely regulated by parliament,
micro_k014	a2	2	65	228	70	249	denn wie der jüngste NSA-Abhörskandal gezeigt hat, ist die Landesregierung vermeintlich nicht immer mit den Tätigkeitsbereichen seiner Nachrichtendienste vertraut.	for, as the most recent NSA wiretapping scandal has shown, the federal state government is allegedly not always familiar with the scope of operations of its intelligence services.
micro_k014	a3	3	229	371	250	353	Kontrollen könnten dazu beitragen, dass die einzelnen Dienste in ihren bisher sehr undurchsichtigen Handlungsspielräumen eingeschränkt werden.	Checks could contribute to restricting the so far rather opaque scope of action of individual services.
micro_k014	a4	4	372	518	354	497	Es bleibt jedoch fragwürdig, ob die tatsächliche Durchführung derartiger Kontrollen auch gleichzeitig zur stärkeren Einhaltung von Gesetzen führt,	Yet it remains questionable whether the actual implementation of such supervision would at the same time lead to a stronger observance of laws,
micro_k014	a5	5	519	607	498	579	denn jetztendlich liegt diese Entscheidung in den Händen des jeweiligen Regierungschefs.	as ultimately this decision is in the hands of the respective government leaders.
micro_k015	a1	1	0	54	0	45	Der BER sollte von Grund auf an neu konzipiert werden,	BER should be re-conceptualized from scratch,
micro_k015	a2	2	55	153	46	130	auch wenn bereits einige Milliarden Euro in das bestehende Flughafen-Großprojekt investiert wurden	even if billions of Euros have already been invested in the existing airport project
micro_k015	a3	3	154	245	131	188	und sich auf diese Weise der Fertigstellungstermin auf unbestimmte Zeit hinauszögern würde.	and this would delay the date of completion indefinitely.
micro_k015	a4	4	246	395	189	306	Sowohl die nur schleppend varangehenden Baumaßnahmen, als auch die sich anhäufenden Sicherheitsmängel zeigen deutliche Defizite in der Gesamtplanung.	Both the drawn-out building operations and the mounting safety issues show clear shortcomings in the entire planning.
micro_k016	a1	1	0	82	0	79	Trotz der starken, zeitweise zu eskalieren drohenden Auseinandersetzungen in Kiew,	Despite the severe clashes in Kiev, which at times have threatened to escalate,
micro_k016	a2	2	83	155	80	126	sollte sich die EU nicht in das dortige politische Geschehen einmischen.	the EU should not intervene in local politics.
micro_k016	a3	3	156	205	127	166	Obwohl die Ukraine zwar ein europäisches Land ist	Although Ukraine is a European country,
micro_k016	a4	4	206	313	167	253	und die ukrainische Opposition vor allem an der Durchsetzung einer tragfähigen Demokratie interessiert ist,	and the Ukrainian opposition is primarily interested in installing a robust democracy,
micro_k016	a5	5	314	440	254	360	steht möglichen Unterstützern durch das Einmischen Russlands in die dortige Politik ein deutlich mächtigerer Gegner gegenüber.	possible supporters face a considerably stronger opponent in the intervention of Russia in local politics.
micro_k017	a1	1	0	81	0	73	Die Umsetzung einer Rente ab 63 Jahren ist gesellschaftlich nicht mehr tragfähig,	The implementation of retirement at 63 is no longer socially sustainable,
micro_k017	a2	2	82	151	74	172	da die Bevölkerung in Deutschland demographisch betrachtet überaltert	as the population in Germany has, viewed demographically, a disproportionate number of old people,
micro_k017	a3	3	152	209	173	229	und es stetig sinkende Geburtenraten zu verzeichnen gibt.	and constantly declining birth rates are being recorded.
micro_k017	a4	4	210	277	230	298	Zwar steigt zunehmend die Anzahl an Zuwanderungen nach Deutschland,	Admittedly the number of immigrants is constantly rising in Germany,
micro_k017	a5	5	278	404	299	416	doch ohne genügend gut ausgebildete Nachwuchsarbeitskräfte gibt es kaum eine Möglichkeit zur ausreichenden Rentenfinanzierung.	but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing.
micro_k018	a1	1	0	64	0	68	"Unsere Gesellschaft droht am ""niemals Feierabend"" zu überhitzen."	Our society is in danger of overheating due to 'never clocking off'.
micro_k018	a2	2	65	132	69	139	Obwohl Politiker den christlichen Charakter unseres Landes betonen,	Even though politicians stress the Christian character of our country,
micro_k018	a3	3	133	214	140	224	wurde in den letzten 20 Jahren der freie Sonntag immer mehr dem Verkauf geopfert.	the last 20 years have seen the Sunday off work increasingly sacrificed to commerce.
micro_k018	a4	4	215	309	225	313	Dabei hat ein freier Tag in der Woche nicht nur den Grund, Zeit für den Kirchgang zu gewinnen.	But after all, the purpose of having a day off is not just to make time to go to church.
micro_k018	a5	5	310	390	314	377	Vielmehr soll den Menschen die Möglichkeit eines mentalen Breaks gegeben werden.	Rather it should give people the chance to have a mental break.
micro_k018	a6	6	391	504	378	473	Deshalb sollte es einen Tag in der Woche geben, an denen die Supermärkte und Einkaufszentren geschlossen bleiben.	That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
micro_k019	a1	1	0	84	0	76	Der Gedanke an eine Fernsehlandschaft mit nur noch privaten Kanälen macht mir Angst.	The thought of television exclusively made up of private channels scares me.
micro_k019	a2	2	85	166	77	158	Zwar sind Trash und Krawall genau das, was eine Mehrheit der Menschen sehen will.	Admittedly trash and turmoil are exactly what the majority of people want to see.
micro_k019	a3	3	167	256	159	237	Deshalb aber Fernsehen nur noch an Einschaltquoten orientiert anzubieten wäre gefährlich.	But to therefore offer TV according to audience rates only would be dangerous.
micro_k019	a4	4	257	377	238	323	Nur in öffentlich-rechtlichen Fernsehsendungen können Zuschauer Informationen erhalten, die nicht gewinnorientiert sind.	Only in public TV programmes can viewers get information that is not profit-oriented.
micro_k019	a5	5	378	510	324	445	Und da es Aufgabe der Gesellschaft ist, bestimmte Gebiete, die marktwirtschaftlich nicht bestehen könnten, gemeinsam zu finanzieren,	And since it is the duty of society to collectively finance certain areas that cannot hold their own in a market economy,
micro_k019	a6	6	511	552	446	470	sollte auch jeder seinen Beitrag leisten.	everyone should chip in.
micro_k020	a1	1	0	81	0	91	Trotz Todesstrafe geschehen in den USA signifikant mehr Morde als in Deutschland.	Despite the death penalty there are significantly more homicides in the US than in Germany.
micro_k020	a2	2	82	137	92	142	Die Angst vor Bestrafung schreckt Mörder also nicht ab.	Fear of punishment hence does not deter murderers.
micro_k020	a3	3	138	186	143	187	"""Auge um Auge"" scheint seinen Sinn zu verfehlen."	'An eye for an eye' seems to miss the point.
micro_k020	a4	4	187	234	188	238	Der Staat soll Morde verhindern - nicht rächen.	The state ought to prevent murder - not avenge it.
micro_k020	a5	5	235	325	239	332	Eine Wiedereinführung der Todesstrafe in Deutschland wäre ein Rückschritt ins Mittelalter.	A re-introduction of capital punishment in Germany would be a step back into the Middle Ages.
micro_k021	a1	1	0	73	0	71	"""Eigentum verpflichtet"" lautet ein Grundsatz unserer Gesellschaftsordung."	'Property entails commitment' is one of the tenets of our social order.
micro_k021	a2	2	74	147	72	146	Zwar soll ein Jeder aus seinem Eigentum maximalen Profit schlagen können.	Everyone should be able to get the utmost profit from his or her property.
micro_k021	a3	3	148	275	147	254	Eine alleinige Bestimmung des Mietpreises anhand des Marktes wird jedoch zu einer weiteren Separierung der Gesellschaft führen.	A fixing of rent prices according to the market alone, however, will lead to a further division of society.
micro_k021	a4	4	276	322	255	306	Reiche und Arme wohnen in getrennten Vierteln.	The rich and poor live in different neighbourhoods.
micro_k021	a5	5	323	426	307	395	Eine permanente Erhöhung der Miete bei Mieterwechsel kann also von der Gesellschaft nicht gewollt sein.	A constant increase in rent upon a change of tenants hence cannot be desired by society.
micro_k022	a1	1	0	60	0	58	Es ist ganz klar, dass der Sonntag ein Ruhetag bleiben soll.	It is quite clear that Sunday should remain a day of rest.
micro_k022	a2	2	61	109	59	97	Denn man kann ja an 6 Tagen die Woche einkaufen,	For you can go shopping 6 days a week,
micro_k022	a3	3	110	170	98	139	da die Geschäfte an manchen Tagen bis 22 Uhr geöffnet haben.	as shops are open till 10pm on some days.
micro_k022	a4	4	171	240	140	206	Somit sollte der Sonntag ein Tag des Beisammenseins der Familie sein,	Thus Sundays should remain a day for getting together with family,
micro_k022	a5	5	241	397	207	350	sonst wird sich eine neue Freizeitart bilden, in der die Menschen die Zeit in Supermärkten anstatt draußen oder beim gemeinsamen Gesprächen usw. verbringen.	otherwise there will be a new kind of leisure activity where people spend their time in supermarkets instead of outside or in conversation etc.
micro_k022	a6	6	398	478	351	410	Außerdem gibt es kein Bedarf für das Offenhalten der Geschäfte an den Sonntagen.	Furthermore, there's no need to keep shops open on Sundays.
micro_k023	a1	1	0	104	0	107	Die BA-Arbeit soll, wenn nicht die Gesamtnote bilden, dann mindestens einen größeren Anteil daran haben.	The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it.
micro_k023	a2	2	105	159	108	150	Denn eine gute Gesamtnote hält zwar viele Türen offen,	For a good overall grade opens many doors,
micro_k023	a3	3	160	206	151	192	ist aber für den Arbeitgeber nicht erstrangig.	but is not of top priority for employers.
micro_k023	a4	4	207	300	193	303	Mit der BA-Arbeit kann man jedoch die Interessen und die Fachkenntnisse besonders gut zeigen.	With a BA dissertation one can, however, demonstrate interests and subject matter expertise particularly well.
micro_k023	a5	5	301	350	304	349	Schließlich ist man nicht in jedem Fach sehr gut.	After all one doesn't excel in every subject.
micro_k024	a1	1	0	92	0	66	Hundebesitzer sollen höhere Geldstrafen für auf Gehwegen hinterlassene Hundehaufen bezahlen,	Dog owners should pay higher fines for dog dirt left on pavements,
micro_k024	a2	2	93	161	67	133	obwohl es zu wenig Mülleimer und Beutelspender für Hundehaufen gibt.	although there aren't enough bins and bag-dispensers for dog dirt.
micro_k024	a3	3	162	267	134	252	Ein Grund dafür ist, dass sie trotz der Beseitigungspflicht bisher kaum mit Konsequenzen rechnen mussten.	One reason for this is that they have thus far hardly had to fear the consequences despite the obligation to clean up.
micro_k024	a4	4	268	382	253	367	Eine höhere Strafe, dass die Hundebesitzer tiefer in die Tasche greifen müssten, soll nämlich abschreckend wirken.	A higher fine, so dog owners would have to dig deeper into their pockets, is supposed to be a deterrent after all.
micro_k024	a5	5	383	463	368	437	Die Stadt, vor allem die Grünflächen, sollen schließlich sauber gehalten werden,	The city, especially the green spaces, should be kept tidy after all,
micro_k024	a6	6	464	493	438	476	denn sie dienen der Erholung.	for they are there for our recreation.
micro_k024	a7	7	494	560	477	546	Außerdem darf der Müll auch nicht straffrei liegengelassen werden.	Besides you're not allowed to leave other rubbish without punishment.
micro_k025	a1	1	0	32	0	37	Die Todestrafe ist keine Lösung,	Capital punishment is not a solution,
micro_k025	a2	2	33	106	38	108	weil es nicht auszuschliessen ist, dass die Justiz sich nicht irren kann.	as it cannot be ruled out that the judicial process may make mistakes.
micro_k025	a3	3	107	172	109	163	Die Straftäter sollten jedoch nicht in Luxus-Gefängnissen sitzen.	Criminals should not be put in luxury prisons, though.
micro_k025	a4	4	173	332	164	286	"Es gibt nämlich Straftäter, die gegen gute Verpflegung, keine Steuern, die bezahlt werden müssen, kein Stress um die Arbeit, gerne in den Gefängnissen ""leben""."	After all there are criminals who enjoy 'living' in prison for its decent board, no taxes to be paid, no stress with work.
micro_k025	a5	5	333	429	287	362	Trotzdem braucht der Staat braucht die Todesstrafe als Abschreckung für abscheuliche Straftaten.	Still, the state needs the death penalty as a deterrent to horrific crimes.
micro_k027	a1	1	0	124	0	123	Der Rundfunkbeitrag sollte nur von denen eingefordert werden, die das Angebot der Öffentlich Rechtlichen Sender auch nutzen.	The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
micro_k027	a2	2	125	261	124	227	Schließlich gibt es viele Menschen in Deutschland, die die Beitrage bezahlen, obwohl sie lediglich einen Rechner zum Arbeiten verwenden.	After all there are many people in Germany who pay the fee although they merely use a computer to work.
micro_k027	a3	3	262	424	228	398	Trotzdem werden die Gebühren von jedem verlangt, der keine Befreiung anmeldet, egal, wieviele Geräte sich in einem Haushalt befinden und wie sie verwendet werden.	Yet the fees are demanded from everybody who does not apply for a waiver, no matter how many receiver devices actually exist in the household and how they are being used.
micro_k027	a4	4	425	558	399	515	Allerdings leuchtet ein, dass die Mitarbeiter der GEZ nicht die Möglichkeiten haben, die Benutzung jeden einzelnen Gerätes zu prüfen.	However it is obvious that the license fee officers are not in a position to check the usage of every single device.
micro_k029	a1	1	0	98	0	102	"Niemand sollte die Möglichkeit haben, sich die ""Pille danach"" rezeptfrei in der Apotheke zu holen."	No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
micro_k029	a2	2	99	219	103	232	Zwar gäbe es den Vorteil, sich die Peinlichkeit eines Arztbesuches oder das nächtliche in-die-Ambulanz-fahren zu sparen,	Though there'd be the advantage of forgoing the embarrassment of a visit to the doctor or a nighttime trip to the walk-in clinic,
micro_k029	a3	3	220	331	233	335	dennoch sollten Frauen vor der Einnahme über die Risiken aufgeklärt werden und gynäkologisch untersucht werden.	women should still be informed about the risks and have a gynaecological examination before taking it.
micro_k029	a4	4	332	443	336	460	"Außerdem besteht das Risiko, dass Frauen die rezeptfreie ""Pille danach"" als Verhütungsersatz verwenden könnten."	Furthermore there's the risk that women could use the over-the-counter morning-after pill as a substitute for contraception.
micro_k031	a1	1	0	48	0	53	Hundehaufen auf Gehwegen sind eine echte Gefahr.	Pieces of dog poo on the pavements are a real danger.
micro_k031	a2	2	49	107	54	106	Immer wieder rutschen Kinder oder ältere Leute darauf aus.	Time and again children or the elderly slip on them.
micro_k031	a3	3	108	196	107	181	Eine Geldstrafe für Haufenhinterlassung mutet zugegeben ziemlich obrigkeitsstaatlich an,	A fine for leaving dog waste behind admittedly seems rather authoritarian,
micro_k031	a4	4	197	279	182	257	aber ähnliche Regelungen gibt es schließlich oft auch für Fahrräder auf Parkwegen.	but similar rules are often in place for bicycles on park paths, after all.
micro_k031	a5	5	280	333	258	306	Die Geldstrafen zu erhöhen ist also der richtige Weg.	Increasing penalties is therefore the right way.
micro_k031	a6	6	334	444	307	401	Eine hundehaufenfreie Stadt wird nicht nur für die Bewohner, sondern auch für Touristen viel attraktiver sein!	A dog dirt-free city will be more attractive not only for its residents but also for tourists!
